doculect	latitude	longitude	glottocode	family	concept	form	tokens
Negidal	52.96584	139.20575	negi1245	Tungusic	NIGHT	dolboniː	d o l b o n iː
Negidal	52.96584	139.20575	negi1245	Tungusic	EAR	sɛːn	s ɛː n
Negidal	52.96584	139.20575	negi1245	Tungusic	NECK	moŋɣon	m o ŋ ɣ o n
Negidal	52.96584	139.20575	negi1245	Tungusic	FAR	gojo	g o j o
Negidal	52.96584	139.20575	negi1245	Tungusic	DO OR MAKE	oː-	oː
Negidal	52.96584	139.20575	negi1245	Tungusic	HOUSE	ʤoː	dʒ oː
Negidal	52.96584	139.20575	negi1245	Tungusic	BITTER	gotigdi	g o t i g d i
Negidal	52.96584	139.20575	negi1245	Tungusic	BITTER	ʤojajigdi	dʒ o j a j i g d i
Negidal	52.96584	139.20575	negi1245	Tungusic	SAY	guːn-	g uː n
Negidal	52.96584	139.20575	negi1245	Tungusic	TOOTH	iktə	i k t ə
Negidal	52.96584	139.20575	negi1245	Tungusic	BIG	əgdiŋɣɵː	ə g d i ŋ ɣ ɵː
Negidal	52.96584	139.20575	negi1245	Tungusic	BIG	əgdiŋɣəː	ə g d i ŋ ɣ əː
Negidal	52.96584	139.20575	negi1245	Tungusic	BIG	əgdəŋɣəː	ə g d ə ŋ ɣ əː
Negidal	52.96584	139.20575	negi1245	Tungusic	ONE	ɵmun	ɵ m u n
Negidal	52.96584	139.20575	negi1245	Tungusic	ONE	ɵmɵn	ɵ m ɵ n
Negidal	52.96584	139.20575	negi1245	Tungusic	WHO	niː	n iː
Negidal	52.96584	139.20575	negi1245	Tungusic	WHO	ŋiː	ŋ iː
Negidal	52.96584	139.20575	negi1245	Tungusic	HE OR SHE OR IT	noŋɣan	n o ŋ ɣ a n
Negidal	52.96584	139.20575	negi1245	Tungusic	HE OR SHE OR IT	nuɣʷan	n u ɣʷ a n
Negidal	52.96584	139.20575	negi1245	Tungusic	FOOT OR LEG	bɵgdi	b ɵ g d i
Negidal	52.96584	139.20575	negi1245	Tungusic	HORN (ANATOMY)	goja	g o j a
Negidal	52.96584	139.20575	negi1245	Tungusic	HORN (ANATOMY)	iːjɵː	iː j ɵː
Negidal	52.96584	139.20575	negi1245	Tungusic	HORN (ANATOMY)	iːjə	iː j ə
Negidal	52.96584	139.20575	negi1245	Tungusic	THIS	ɵj	ɵ j
Negidal	52.96584	139.20575	negi1245	Tungusic	FISH	olo	o l o
Negidal	52.96584	139.20575	negi1245	Tungusic	YESTERDAY	tiːnuwɵj	t iː n u w ɵ j
Negidal	52.96584	139.20575	negi1245	Tungusic	YESTERDAY	tiːnuŋɣəj	t iː n u ŋ ɣ ə j
Negidal	52.96584	139.20575	negi1245	Tungusic	YESTERDAY	tiːnəwɵ	t iː n ə w ɵ
Negidal	52.96584	139.20575	negi1245	Tungusic	YESTERDAY	tiːnəwɵj	t iː n ə w ɵ j
Negidal	52.96584	139.20575	negi1245	Tungusic	DRINK	om-	o m
Negidal	52.96584	139.20575	negi1245	Tungusic	BLACK	koŋnijiːn	k o ŋ n i j iː n
Negidal	52.96584	139.20575	negi1245	Tungusic	BLACK	koŋnojiːn	k o ŋ n o j iː n
Negidal	52.96584	139.20575	negi1245	Tungusic	NAVEL	uŋɲən	u ŋ ɲ ə n
Negidal	52.96584	139.20575	negi1245	Tungusic	NAVEL	ʧoŋɣojo	tʃ o ŋ ɣ o j o
Negidal	52.96584	139.20575	negi1245	Tungusic	NAVEL	ʧuŋɣojo	tʃ u ŋ ɣ o j o
Negidal	52.96584	139.20575	negi1245	Tungusic	STAND	elit-	e l i t
Negidal	52.96584	139.20575	negi1245	Tungusic	STAND	eliʧ-	e l i tʃ
Negidal	52.96584	139.20575	negi1245	Tungusic	STAND	ilit-	i l i t
Negidal	52.96584	139.20575	negi1245	Tungusic	STAND	iliʧ-	i l i tʃ
Negidal	52.96584	139.20575	negi1245	Tungusic	BITE	kek-	k e k
Negidal	52.96584	139.20575	negi1245	Tungusic	BITE	kik-	k i k
Negidal	52.96584	139.20575	negi1245	Tungusic	BACK	dajama	d a j a m a
Negidal	52.96584	139.20575	negi1245	Tungusic	WIND	ədin	ə d i n
Negidal	52.96584	139.20575	negi1245	Tungusic	SMOKE (EXHAUST)	saŋɲan	s a ŋ ɲ a n
Negidal	52.96584	139.20575	negi1245	Tungusic	WHAT	ɛːxun	ɛː x u n
Negidal	52.96584	139.20575	negi1245	Tungusic	WHAT	ɛːkun	ɛː k u n
Negidal	52.96584	139.20575	negi1245	Tungusic	WHAT	ɛː	ɛː
Negidal	52.96584	139.20575	negi1245	Tungusic	CHILD (DESCENDANT)	xutə	x u t ə
Negidal	52.96584	139.20575	negi1245	Tungusic	EGG	omokta	o m o k t a
Negidal	52.96584	139.20575	negi1245	Tungusic	EGG	omukta	o m u k t a
Negidal	52.96584	139.20575	negi1245	Tungusic	GIVE	buː-	b uː
Negidal	52.96584	139.20575	negi1245	Tungusic	NEW	ixixiːn	i x i x iː n
Negidal	52.96584	139.20575	negi1245	Tungusic	NEW	iːxin	iː x i n
Negidal	52.96584	139.20575	negi1245	Tungusic	NEW	ixəxiːn	i x ə x iː n
Negidal	52.96584	139.20575	negi1245	Tungusic	NEW	iskəkiːn	i s k ə k iː n
Negidal	52.96584	139.20575	negi1245	Tungusic	NEW	itkəkiːn	i t k ə k iː n
Negidal	52.96584	139.20575	negi1245	Tungusic	NOT	ə-	ə
Negidal	52.96584	139.20575	negi1245	Tungusic	GOOD	aja	a j a
Negidal	52.96584	139.20575	negi1245	Tungusic	KNEE	xəɲŋən	x ə ɲ ŋ ə n
Negidal	52.96584	139.20575	negi1245	Tungusic	SAND	sejun	s e j u n
Negidal	52.96584	139.20575	negi1245	Tungusic	SAND	sijun	s i j u n
Negidal	52.96584	139.20575	negi1245	Tungusic	LAUGH	iɲə-	i ɲ ə
Negidal	52.96584	139.20575	negi1245	Tungusic	HEAR	doːldi-	d oː l d i
Negidal	52.96584	139.20575	negi1245	Tungusic	EARTH (SOIL)	tuːj	t uː j
Negidal	52.96584	139.20575	negi1245	Tungusic	LEAF	abdana	a b d a n a
Negidal	52.96584	139.20575	negi1245	Tungusic	RED	xolajiːn	x o l a j iː n
Negidal	52.96584	139.20575	negi1245	Tungusic	LIVER	xaːxin	x aː x i n
Negidal	52.96584	139.20575	negi1245	Tungusic	LIVER	xaːkin	x aː k i n
Negidal	52.96584	139.20575	negi1245	Tungusic	SKIN	nana	n a n a
Negidal	52.96584	139.20575	negi1245	Tungusic	CARRY	ŋənə-w-	ŋ ə n ə + w
Negidal	52.96584	139.20575	negi1245	Tungusic	ANT	iːktə	iː k t ə
Negidal	52.96584	139.20575	negi1245	Tungusic	HEAVY	ujgəgdi	u j g ə g d i
Negidal	52.96584	139.20575	negi1245	Tungusic	TAKE	ga-	g a
Negidal	52.96584	139.20575	negi1245	Tungusic	OLD	gojopti	g o j o p t i
Negidal	52.96584	139.20575	negi1245	Tungusic	OLD	oːxipti	oː x i p t i
Negidal	52.96584	139.20575	negi1245	Tungusic	EAT	ʤəp-	dʒ ə p
Negidal	52.96584	139.20575	negi1245	Tungusic	EAT	ʤəb-	dʒ ə b
Negidal	52.96584	139.20575	negi1245	Tungusic	EAT	ʤəw-	dʒ ə w
Negidal	52.96584	139.20575	negi1245	Tungusic	UPPER LEG (THIGH)	oɣʷo	o ɣʷ o
Negidal	52.96584	139.20575	negi1245	Tungusic	THICK	dejam	d e j a m
Negidal	52.96584	139.20575	negi1245	Tungusic	THICK	dijam	d i j a m
Negidal	52.96584	139.20575	negi1245	Tungusic	LONG	ŋonom	ŋ o n o m
Negidal	52.96584	139.20575	negi1245	Tungusic	BLOW (OF WIND)	ədin-	ə d i n
Negidal	52.96584	139.20575	negi1245	Tungusic	BLOW (OF WIND)	xuːw-	x uː w
Negidal	52.96584	139.20575	negi1245	Tungusic	WOOD	moː	m oː
Negidal	52.96584	139.20575	negi1245	Tungusic	RUN	toksa-	t o k s a
Negidal	52.96584	139.20575	negi1245	Tungusic	FALL	tik-	t i k
Negidal	52.96584	139.20575	negi1245	Tungusic	EYE	ɛːsa	ɛː s a
Negidal	52.96584	139.20575	negi1245	Tungusic	ASH	xulɵːptɵːn	x u l ɵː p t ɵː n
Negidal	52.96584	139.20575	negi1245	Tungusic	ASH	xuləːptəːn	x u l əː p t əː n
Negidal	52.96584	139.20575	negi1245	Tungusic	TAIL	iɣːi	i ɣː i
Negidal	52.96584	139.20575	negi1245	Tungusic	TAIL	iːɣi	iː ɣ i
Negidal	52.96584	139.20575	negi1245	Tungusic	TAIL	ijgi	i j g i
Negidal	52.96584	139.20575	negi1245	Tungusic	TAIL	idgi	i d g i
Negidal	52.96584	139.20575	negi1245	Tungusic	DOG	nenaxin	n e n a x i n
Negidal	52.96584	139.20575	negi1245	Tungusic	DOG	ninaxin	n i n a x i n
Negidal	52.96584	139.20575	negi1245	Tungusic	DOG	ŋinaxin	ŋ i n a x i n
Negidal	52.96584	139.20575	negi1245	Tungusic	DOG	nenakin	n e n a k i n
Negidal	52.96584	139.20575	negi1245	Tungusic	DOG	ninakin	n i n a k i n
Negidal	52.96584	139.20575	negi1245	Tungusic	CRY	soŋɣo-	s o ŋ ɣ o
Negidal	52.96584	139.20575	negi1245	Tungusic	CRY	soŋɣoʤi-	s o ŋ ɣ o dʒ i
Negidal	52.96584	139.20575	negi1245	Tungusic	TIE	xəjgi-	x ə j g i
Negidal	52.96584	139.20575	negi1245	Tungusic	TIE	xəjkə-	x ə j k ə
Negidal	52.96584	139.20575	negi1245	Tungusic	TIE	xəskə-	x ə s k ə
Negidal	52.96584	139.20575	negi1245	Tungusic	TIE	uj-	u j
Negidal	52.96584	139.20575	negi1245	Tungusic	SEE	iʧə-	i tʃ ə
Negidal	52.96584	139.20575	negi1245	Tungusic	SWEET	dale	d a l e
Negidal	52.96584	139.20575	negi1245	Tungusic	SWEET	dali	d a l i
Negidal	52.96584	139.20575	negi1245	Tungusic	SWEET	daligdi	d a l i g d i
Negidal	52.96584	139.20575	negi1245	Tungusic	SWEET	alagdi	a l a g d i
Negidal	52.96584	139.20575	negi1245	Tungusic	ROPE	usiː	u s iː
Negidal	52.96584	139.20575	negi1245	Tungusic	SHADE	simŋun	s i m ŋ u n
Negidal	52.96584	139.20575	negi1245	Tungusic	BIRD	dəɣiː	d ə ɣ iː
Negidal	52.96584	139.20575	negi1245	Tungusic	SALT	tos	t o s
Negidal	52.96584	139.20575	negi1245	Tungusic	SMALL	ɲitkuːn	ɲ i t k uː n
Negidal	52.96584	139.20575	negi1245	Tungusic	WIDE	awam	a w a m
Negidal	52.96584	139.20575	negi1245	Tungusic	STAR	oːsikta	oː s i k t a
Negidal	52.96584	139.20575	negi1245	Tungusic	IN	duː	d uː
Negidal	52.96584	139.20575	negi1245	Tungusic	IN	tuː	t uː
Negidal	52.96584	139.20575	negi1245	Tungusic	HARD	katan	k a t a n
Negidal	52.96584	139.20575	negi1245	Tungusic	GRIND	nelka-	n e l k a
Negidal	52.96584	139.20575	negi1245	Tungusic	GRIND	nilka-	n i l k a
Oroch	50.32354	137.85131	oroc1248	Tungusic	FIRE	tɔː	t ɔː
Oroch	50.32354	137.85131	oroc1248	Tungusic	NOSE	ŋiksɔ	ŋ i k s ɔ
Oroch	50.32354	137.85131	oroc1248	Tungusic	GO	ŋənə-	ŋ ə n ə
Oroch	50.32354	137.85131	oroc1248	Tungusic	WATER	muː	m uː
Oroch	50.32354	137.85131	oroc1248	Tungusic	MOUTH	amːa	a mː a
Oroch	50.32354	137.85131	oroc1248	Tungusic	TONGUE	iŋi	i ŋ i
Oroch	50.32354	137.85131	oroc1248	Tungusic	BLOOD	səːksə	s əː k s ə
Oroch	50.32354	137.85131	oroc1248	Tungusic	BONE	gjiamsa	g j i a m s a
Oroch	50.32354	137.85131	oroc1248	Tungusic	THOU	sji_	s j i
Oroch	50.32354	137.85131	oroc1248	Tungusic	ROOT	ŋiŋtə	ŋ i ŋ t ə
Oroch	50.32354	137.85131	oroc1248	Tungusic	COME	əmə-	ə m ə
Oroch	50.32354	137.85131	oroc1248	Tungusic	BREAST	tiŋə	t i ŋ ə
Oroch	50.32354	137.85131	oroc1248	Tungusic	RAIN (PRECIPITATION)	tigdə	t i g d ə
Oroch	50.32354	137.85131	oroc1248	Tungusic	RAIN (PRECIPITATION)	udu	u d u
Oroch	50.32354	137.85131	oroc1248	Tungusic	I	bji_	b j i
Oroch	50.32354	137.85131	oroc1248	Tungusic	NAME	gəbːi	g ə bː i
Oroch	50.32354	137.85131	oroc1248	Tungusic	LOUSE	kumə	k u m ə
Oroch	50.32354	137.85131	oroc1248	Tungusic	WING	dəktisə	d ə k t i s ə
Oroch	50.32354	137.85131	oroc1248	Tungusic	ARM OR HAND	ŋaːla	ŋ aː l a
Oroch	50.32354	137.85131	oroc1248	Tungusic	FLY (INSECT)	gjiluwə	g j i l u w ə
Oroch	50.32354	137.85131	oroc1248	Tungusic	FLY (INSECT)	gjiluɣə	g j i l u ɣ ə
Oroch	50.32354	137.85131	oroc1248	Tungusic	NIGHT	dɔbːɔ	d ɔ bː ɔ
Oroch	50.32354	137.85131	oroc1248	Tungusic	EAR	sjæ	s j æ
Oroch	50.32354	137.85131	oroc1248	Tungusic	NECK	mɔŋɔ	m ɔ ŋ ɔ
Oroch	50.32354	137.85131	oroc1248	Tungusic	FAR	goː	g oː
Oroch	50.32354	137.85131	oroc1248	Tungusic	DO OR MAKE	ɔː-	ɔː
Oroch	50.32354	137.85131	oroc1248	Tungusic	HOUSE	ʤoː	dʒ oː
Oroch	50.32354	137.85131	oroc1248	Tungusic	HOUSE	ʤobːa	dʒ o bː a
Oroch	50.32354	137.85131	oroc1248	Tungusic	BITTER	gɔtisji	g ɔ t i s j i
Oroch	50.32354	137.85131	oroc1248	Tungusic	SAY	gun-	g u n
Oroch	50.32354	137.85131	oroc1248	Tungusic	TOOTH	iktə	i k t ə
Oroch	50.32354	137.85131	oroc1248	Tungusic	BIG	saːgdi	s aː g d i
Oroch	50.32354	137.85131	oroc1248	Tungusic	ONE	ɔmɔ	ɔ m ɔ
Oroch	50.32354	137.85131	oroc1248	Tungusic	WHO	ɲi	ɲ i
Oroch	50.32354	137.85131	oroc1248	Tungusic	HE OR SHE OR IT	noŋa-ɲi	n o ŋ a + ɲ i
Oroch	50.32354	137.85131	oroc1248	Tungusic	FOOT OR LEG	bəgdi	b ə g d i
Oroch	50.32354	137.85131	oroc1248	Tungusic	HORN (ANATOMY)	ijə	i j ə
Oroch	50.32354	137.85131	oroc1248	Tungusic	THIS	əi	əi
Oroch	50.32354	137.85131	oroc1248	Tungusic	FISH	sogʤasa	s o g dʒ a s a
Oroch	50.32354	137.85131	oroc1248	Tungusic	YESTERDAY	tinəwi	t i n ə w i
Oroch	50.32354	137.85131	oroc1248	Tungusic	DRINK	imji-	i m j i
Oroch	50.32354	137.85131	oroc1248	Tungusic	BLACK	saqai	s a q ai
Oroch	50.32354	137.85131	oroc1248	Tungusic	NAVEL	ʧoŋo	tʃ o ŋ o
Oroch	50.32354	137.85131	oroc1248	Tungusic	STAND	ilji-sji-	i l j i + s j i
Oroch	50.32354	137.85131	oroc1248	Tungusic	BITE	səpːən-	s ə pː ə n
Oroch	50.32354	137.85131	oroc1248	Tungusic	BACK	daːma	d aː m a
Oroch	50.32354	137.85131	oroc1248	Tungusic	BACK	aqːa	a qː a
Oroch	50.32354	137.85131	oroc1248	Tungusic	WIND	ədi	ə d i
Oroch	50.32354	137.85131	oroc1248	Tungusic	SMOKE (EXHAUST)	saŋɲa	s a ŋ ɲ a
Oroch	50.32354	137.85131	oroc1248	Tungusic	WHAT	jaː	j aː
Oroch	50.32354	137.85131	oroc1248	Tungusic	CHILD (DESCENDANT)	xjitə	x j i t ə
Oroch	50.32354	137.85131	oroc1248	Tungusic	EGG	omo-kta	o m o + k t a
Oroch	50.32354	137.85131	oroc1248	Tungusic	GIVE	buː-	b uː
Oroch	50.32354	137.85131	oroc1248	Tungusic	NEW	ikːəi	i kː əi
Oroch	50.32354	137.85131	oroc1248	Tungusic	NOT	ə-	ə
Oroch	50.32354	137.85131	oroc1248	Tungusic	NOT	-əsji	ə s j i
Oroch	50.32354	137.85131	oroc1248	Tungusic	NOT	-asji	a s j i
Oroch	50.32354	137.85131	oroc1248	Tungusic	GOOD	aja	a j a
Oroch	50.32354	137.85131	oroc1248	Tungusic	KNEE	xəŋːə	x ə ŋː ə
Oroch	50.32354	137.85131	oroc1248	Tungusic	SAND	tipa	t i p a
Oroch	50.32354	137.85131	oroc1248	Tungusic	LAUGH	iɲəktə-	i ɲ ə k t ə
Oroch	50.32354	137.85131	oroc1248	Tungusic	HEAR	dɔːgdi-	d ɔː g d i
Oroch	50.32354	137.85131	oroc1248	Tungusic	EARTH (SOIL)	naː	n aː
Oroch	50.32354	137.85131	oroc1248	Tungusic	LEAF	abdasa	a b d a s a
Oroch	50.32354	137.85131	oroc1248	Tungusic	RED	səːgʤə	s əː g dʒ ə
Oroch	50.32354	137.85131	oroc1248	Tungusic	LIVER	χaxqji	χ a x q j i
Oroch	50.32354	137.85131	oroc1248	Tungusic	SKIN	nasa	n a s a
Oroch	50.32354	137.85131	oroc1248	Tungusic	SUCK	ɔːʧi-	ɔː tʃ i
Oroch	50.32354	137.85131	oroc1248	Tungusic	CARRY	xəbːu-	x ə bː u
Oroch	50.32354	137.85131	oroc1248	Tungusic	ANT	iːktə	iː k t ə
Oroch	50.32354	137.85131	oroc1248	Tungusic	HEAVY	ugːə	u gː ə
Oroch	50.32354	137.85131	oroc1248	Tungusic	TAKE	ʤawa-	dʒ a w a
Oroch	50.32354	137.85131	oroc1248	Tungusic	OLD	ainaːpti	ai n aː p t i
Oroch	50.32354	137.85131	oroc1248	Tungusic	EAT	ʤəp-	dʒ ə p
Oroch	50.32354	137.85131	oroc1248	Tungusic	UPPER LEG (THIGH)	aːlasji	aː l a s j i
Oroch	50.32354	137.85131	oroc1248	Tungusic	THICK	dijamji	d i j a m j i
Oroch	50.32354	137.85131	oroc1248	Tungusic	THICK	dikto	d i k t o
Oroch	50.32354	137.85131	oroc1248	Tungusic	LONG	ŋɔːɲimji	ŋ ɔː ɲ i m j i
Oroch	50.32354	137.85131	oroc1248	Tungusic	BLOW (OF WIND)	ədin-	ə d i n
Oroch	50.32354	137.85131	oroc1248	Tungusic	BLOW (OF WIND)	xuː-	x uː
Oroch	50.32354	137.85131	oroc1248	Tungusic	WOOD	mɔː	m ɔː
Oroch	50.32354	137.85131	oroc1248	Tungusic	RUN	tutu-	t u t u
Oroch	50.32354	137.85131	oroc1248	Tungusic	FALL	tiː-	t iː
Oroch	50.32354	137.85131	oroc1248	Tungusic	EYE	isa	i s a
Oroch	50.32354	137.85131	oroc1248	Tungusic	ASH	xuləptə	x u l ə p t ə
Oroch	50.32354	137.85131	oroc1248	Tungusic	TAIL	xugːu	x u gː u
Oroch	50.32354	137.85131	oroc1248	Tungusic	TAIL	igːji	i gː j i
Oroch	50.32354	137.85131	oroc1248	Tungusic	DOG	inaxqji	i n a x q j i
Oroch	50.32354	137.85131	oroc1248	Tungusic	CRY	sɔŋɔ-	s ɔ ŋ ɔ
Oroch	50.32354	137.85131	oroc1248	Tungusic	TIE	uju-	u j u
Oroch	50.32354	137.85131	oroc1248	Tungusic	SEE	iʧə-	i tʃ ə
Oroch	50.32354	137.85131	oroc1248	Tungusic	SWEET	amta-sji	a m t a + s j i
Oroch	50.32354	137.85131	oroc1248	Tungusic	SWEET	amta-ŋkji	a m t a + ŋ k j i
Oroch	50.32354	137.85131	oroc1248	Tungusic	ROPE	somna	s o m n a
Oroch	50.32354	137.85131	oroc1248	Tungusic	ROPE	ugdə	u g d ə
Oroch	50.32354	137.85131	oroc1248	Tungusic	SHADE	χaɲa	χ a ɲ a
Oroch	50.32354	137.85131	oroc1248	Tungusic	BIRD	gasa	g a s a
Oroch	50.32354	137.85131	oroc1248	Tungusic	SALT	daqso	d a q s o
Oroch	50.32354	137.85131	oroc1248	Tungusic	SMALL	ŋiːʧi	ŋ iː tʃ i
Oroch	50.32354	137.85131	oroc1248	Tungusic	WIDE	daːmji	d aː m j i
Oroch	50.32354	137.85131	oroc1248	Tungusic	STAR	χɔsjikta	χ ɔ s j i k t a
Oroch	50.32354	137.85131	oroc1248	Tungusic	IN	dɔ	d ɔ
Oroch	50.32354	137.85131	oroc1248	Tungusic	IN	du	d u
Oroch	50.32354	137.85131	oroc1248	Tungusic	HARD	kjiŋkə	k j i ŋ k ə
Oroch	50.32354	137.85131	oroc1248	Tungusic	GRIND	ʧikːa-	tʃ i kː a
Orok	49.36393	143.12819	orok1265	Tungusic	FIRE	tɑwɑ	t ɑ w ɑ
Orok	49.36393	143.12819	orok1265	Tungusic	NOSE	xuriɣɑ	x u r i ɣ ɑ
Orok	49.36393	143.12819	orok1265	Tungusic	NOSE	xurɛː	x u r ɛː
Orok	49.36393	143.12819	orok1265	Tungusic	GO	ŋənə-	ŋ ə n ə
Orok	49.36393	143.12819	orok1265	Tungusic	WATER	mɵː	m ɵː
Orok	49.36393	143.12819	orok1265	Tungusic	WATER	muː	m uː
Orok	49.36393	143.12819	orok1265	Tungusic	MOUTH	ɑŋmɑ	ɑ ŋ m ɑ
Orok	49.36393	143.12819	orok1265	Tungusic	TONGUE	ʃinu	ʃ i n u
Orok	49.36393	143.12819	orok1265	Tungusic	BLOOD	ʃəːkʃə	ʃ əː k ʃ ə
Orok	49.36393	143.12819	orok1265	Tungusic	BONE	girɑpɸsɑ	g i r ɑ p ɸ s ɑ
Orok	49.36393	143.12819	orok1265	Tungusic	THOU	ʃiː_	ʃ iː
Orok	49.36393	143.12819	orok1265	Tungusic	ROOT	dɑːtɑ	d aː t ɑ
Orok	49.36393	143.12819	orok1265	Tungusic	ROOT	tə:k:ə	t əː kː ə
Orok	49.36393	143.12819	orok1265	Tungusic	COME	ʃindɑ-	ʃ i n d ɑ
Orok	49.36393	143.12819	orok1265	Tungusic	BREAST	tuŋə	t u ŋ ə
Orok	49.36393	143.12819	orok1265	Tungusic	BREAST	χɔsɔptu	χ ɔ s ɔ p t u
Orok	49.36393	143.12819	orok1265	Tungusic	RAIN (PRECIPITATION)	tugdə	t u g d ə
Orok	49.36393	143.12819	orok1265	Tungusic	I	biː_	b iː
Orok	49.36393	143.12819	orok1265	Tungusic	NAME	gəl̥bu	g ə l̥ b u
Orok	49.36393	143.12819	orok1265	Tungusic	LOUSE	ʧiktə	tʃ i k t ə
Orok	49.36393	143.12819	orok1265	Tungusic	WING	χɑsɑ	χ ɑ s ɑ
Orok	49.36393	143.12819	orok1265	Tungusic	ARM OR HAND	ŋɑːlɑ	ŋ aː l ɑ
Orok	49.36393	143.12819	orok1265	Tungusic	ARM OR HAND	ŋɑːli	ŋ aː l i
Orok	49.36393	143.12819	orok1265	Tungusic	FLY (INSECT)	ʤiːluwə	dʒ iː l u w ə
Orok	49.36393	143.12819	orok1265	Tungusic	FLY (INSECT)	ʤiːlɵː	dʒ iː l ɵː
Orok	49.36393	143.12819	orok1265	Tungusic	NIGHT	dɔl̥bɔni	d ɔ l̥ b ɔ n i
Orok	49.36393	143.12819	orok1265	Tungusic	EAR	sɛːn	s ɛː n
Orok	49.36393	143.12819	orok1265	Tungusic	NECK	mɔŋɔ	m ɔ ŋ ɔ
Orok	49.36393	143.12819	orok1265	Tungusic	NECK	kɔ.ɟi	k ɔ + ɟ i
Orok	49.36393	143.12819	orok1265	Tungusic	FAR	ɢɔrɔ	ɢ ɔ r ɔ
Orok	49.36393	143.12819	orok1265	Tungusic	DO OR MAKE	tɔ-	t ɔ
Orok	49.36393	143.12819	orok1265	Tungusic	DO OR MAKE	ɑndu-	ɑ n d u
Orok	49.36393	143.12819	orok1265	Tungusic	HOUSE	duxu_	d u x u
Orok	49.36393	143.12819	orok1265	Tungusic	BITTER	ɢɔʧːuːli	ɢ ɔ tʃː uː l i
Orok	49.36393	143.12819	orok1265	Tungusic	SAY	un-	u n
Orok	49.36393	143.12819	orok1265	Tungusic	TOOTH	iktə	i k t ə
Orok	49.36393	143.12819	orok1265	Tungusic	TOOTH	kɵ.rɵk.tɵ	k ɵ + r ɵ k + t ɵ
Orok	49.36393	143.12819	orok1265	Tungusic	BIG	dɑːji	d aː j i
Orok	49.36393	143.12819	orok1265	Tungusic	BIG	ka.da.ra	k a + d a + r a
Orok	49.36393	143.12819	orok1265	Tungusic	ONE	gɛːdɑ	g ɛː d ɑ
Orok	49.36393	143.12819	orok1265	Tungusic	WHO	ŋui	ŋ ui
Orok	49.36393	143.12819	orok1265	Tungusic	HE OR SHE OR IT	nɔːni	n ɔː n i
Orok	49.36393	143.12819	orok1265	Tungusic	HE OR SHE OR IT	nɔːn-…-ni	n ɔː n + n i
Orok	49.36393	143.12819	orok1265	Tungusic	FOOT OR LEG	bugʤi	b u g dʒ i
Orok	49.36393	143.12819	orok1265	Tungusic	HORN (ANATOMY)	xujə	x u j ə
Orok	49.36393	143.12819	orok1265	Tungusic	THIS	əri	ə r i
Orok	49.36393	143.12819	orok1265	Tungusic	THIS	jə-	j ə
Orok	49.36393	143.12819	orok1265	Tungusic	FISH	ʃuŋdɑtːɑ	ʃ u ŋ d ɑ tː ɑ
Orok	49.36393	143.12819	orok1265	Tungusic	YESTERDAY	ʧɛːnːɛː	tʃ ɛː nː ɛː
Orok	49.36393	143.12819	orok1265	Tungusic	DRINK	umi-	u m i
Orok	49.36393	143.12819	orok1265	Tungusic	BLACK	sɑːri	s aː r i
Orok	49.36393	143.12819	orok1265	Tungusic	NAVEL	xunu	x u n u
Orok	49.36393	143.12819	orok1265	Tungusic	STAND	ili-	i l i
Orok	49.36393	143.12819	orok1265	Tungusic	BITE	iktəmən-	i k t ə m ə n
Orok	49.36393	143.12819	orok1265	Tungusic	BACK	dɑrɑmɑ	d ɑ r ɑ m ɑ
Orok	49.36393	143.12819	orok1265	Tungusic	BACK	at.ta	a t + t a
Orok	49.36393	143.12819	orok1265	Tungusic	WIND	xədu	x ə d u
Orok	49.36393	143.12819	orok1265	Tungusic	SMOKE (EXHAUST)	sɑŋnɑqɑ	s ɑ ŋ n ɑ q ɑ
Orok	49.36393	143.12819	orok1265	Tungusic	WHAT	χɑi	χ ɑ i
Orok	49.36393	143.12819	orok1265	Tungusic	CHILD (DESCENDANT)	putːə	p u tː ə
Orok	49.36393	143.12819	orok1265	Tungusic	EGG	ŋɔjɔqqɔ	ŋ ɔ j ɔ q q ɔ
Orok	49.36393	143.12819	orok1265	Tungusic	GIVE	bɵː-	b ɵː
Orok	49.36393	143.12819	orok1265	Tungusic	NEW	ʃitəu	ʃ i t əu
Orok	49.36393	143.12819	orok1265	Tungusic	NOT	ə-	ə
Orok	49.36393	143.12819	orok1265	Tungusic	GOOD	ɑjɑ	ɑ j ɑ
Orok	49.36393	143.12819	orok1265	Tungusic	GOOD	u.liŋ.ga	u + l i ŋ + g a
Orok	49.36393	143.12819	orok1265	Tungusic	KNEE	pənə	p ə n ə
Orok	49.36393	143.12819	orok1265	Tungusic	SAND	χɔnɔqtɔ	χ ɔ n ɔ q t ɔ
Orok	49.36393	143.12819	orok1265	Tungusic	LAUGH	inə-	i n ə
Orok	49.36393	143.12819	orok1265	Tungusic	HEAR	dɔːlʤi-	d ɔː l dʒ i
Orok	49.36393	143.12819	orok1265	Tungusic	EARTH (SOIL)	nɑː	n aː
Orok	49.36393	143.12819	orok1265	Tungusic	LEAF	χɑmdɑtːɑ	χ ɑ m d ɑ tː ɑ
Orok	49.36393	143.12819	orok1265	Tungusic	RED	ʃəːgdə	ʃ əː g d ə
Orok	49.36393	143.12819	orok1265	Tungusic	LIVER	pɑːχɑ	p aː χ ɑ
Orok	49.36393	143.12819	orok1265	Tungusic	LIVER	pɑː	p aː
